idx1	idx2	id1	id2	tani	gani	ani	cov	num_alns	len_ratio
173	512	contig_120	contig_1510	0.026063	0.024714	0.621253	0.039780	16	2.464779
512	173	contig_1510	contig_120	0.026063	0.029388	0.663984	0.044260	6	0.405716
173	664	contig_120	contig_119	0.128450	0.083535	0.838897	0.099577	15	3.703600
664	173	contig_119	contig_120	0.128450	0.294795	0.857532	0.343771	14	0.270008
173	971	contig_120	contig_678	0.041578	0.022907	0.712360	0.032157	5	10.160426
971	173	contig_678	contig_120	0.041578	0.231278	0.735981	0.314244	8	0.098421
173	1012	contig_120	contig_927	0.016963	0.010478	0.638767	0.016404	8	11.305964
1012	173	contig_927	contig_120	0.016963	0.090278	0.633238	0.142565	4	0.088449
174	419	contig_1499	contig_274	0.141539	0.128014	0.700218	0.182821	73	1.983436
419	174	contig_274	contig_1499	0.141539	0.168364	0.710869	0.236842	45	0.504176
174	514	contig_1499	contig_209	0.080565	0.081342	0.613915	0.132497	61	2.469291
514	174	contig_209	contig_1499	0.080565	0.078647	0.667930	0.117747	25	0.404975
174	542	contig_1499	contig_270	0.201292	0.176964	0.706859	0.250352	85	2.613967
542	174	contig_270	contig_1499	0.201292	0.264884	0.791137	0.334814	41	0.382560
174	1093	contig_1499	contig_1203	0.074614	0.065110	0.632374	0.102961	40	18.246042
1093	174	contig_1203	contig_1499	0.074614	0.248021	0.794926	0.312005	7	0.054806
176	730	contig_539	contig_538	0.061628	0.044712	0.679822	0.065770	22	4.421044
730	176	contig_538	contig_539	0.061628	0.136415	0.767273	0.177792	9	0.226191
177	727	contig_839	contig_1196	0.101719	0.078282	0.664174	0.117863	28	4.344393
727	177	contig_1196	contig_839	0.101719	0.203541	0.758621	0.268304	10	0.230182
179	310	contig_168	contig_169	0.060297	0.046251	0.767746	0.060242	18	1.663069
310	179	contig_169	contig_168	0.060297	0.083656	0.745414	0.112227	20	0.601298
179	588	contig_168	contig_170	0.086031	0.065794	0.775420	0.084849	18	2.847271
588	179	contig_170	contig_168	0.086031	0.143651	0.875081	0.164157	5	0.351213
180	319	contig_16	contig_1293	0.077946	0.067086	0.729022	0.092022	25	1.674636
319	180	contig_1293	contig_16	0.077946	0.096133	0.720227	0.133476	26	0.597145
180	451	contig_16	contig_302	0.040370	0.033976	0.667654	0.050889	17	2.036514
451	180	contig_302	contig_16	0.040370	0.053391	0.715313	0.074639	12	0.491035
180	622	contig_16	contig_547	0.191171	0.139860	0.724629	0.193009	33	3.150724
622	180	contig_547	contig_16	0.191171	0.352836	0.786924	0.448374	23	0.317387
180	638	contig_16	contig_615	0.035557	0.026367	0.723888	0.036425	11	3.300348
638	180	contig_615	contig_16	0.035557	0.065888	0.729023	0.090378	4	0.302998
180	744	contig_16	contig_1494	0.183296	0.115828	0.762271	0.151951	21	4.518809
744	180	contig_1494	contig_16	0.183296	0.488170	0.787047	0.620255	15	0.221297
180	779	contig_16	contig_252	0.193137	0.121666	0.792249	0.153571	14	5.088748
779	180	contig_252	contig_16	0.193137	0.556833	0.808067	0.689093	12	0.196512
180	814	contig_16	contig_1462	0.048948	0.031189	0.648395	0.048102	13	5.686014
814	180	contig_1462	contig_16	0.048948	0.149925	0.718686	0.208610	9	0.175870
180	845	contig_16	contig_328	0.037002	0.027045	0.689060	0.039250	12	6.351196
845	180	contig_328	contig_16	0.037002	0.100239	0.846465	0.118421	5	0.157451
180	852	contig_16	contig_1279	0.068944	0.044523	0.712477	0.062491	17	6.475122
852	180	contig_1279	contig_16	0.068944	0.227073	0.724514	0.313415	14	0.154437
180	861	contig_16	contig_1397	0.192310	0.115225	0.759057	0.151801	13	6.748348
861	180	contig_1397	contig_16	0.192310	0.712506	0.782087	0.911032	6	0.148184
180	939	contig_16	contig_889	0.015223	0.009869	0.742210	0.013297	3	9.008483
939	180	contig_889	contig_16	0.015223	0.063454	0.907767	0.069902	1	0.111006
180	987	contig_16	contig_518	0.026938	0.015293	0.667763	0.022902	10	10.094297
987	180	contig_518	contig_16	0.026938	0.144487	0.752475	0.192015	8	0.099066
180	997	contig_16	contig_657	0.057066	0.034127	0.724221	0.047122	10	10.305901
997	180	contig_657	contig_16	0.057066	0.293478	0.805112	0.364519	5	0.097032
180	999	contig_16	contig_544	0.034337	0.021847	0.717822	0.030435	10	10.427337
999	180	contig_544	contig_16	0.034337	0.164572	0.807322	0.203849	5	0.095902
180	1128	contig_16	contig_329	0.049966	0.029682	0.780198	0.038044	7	26.789102
1128	180	contig_329	contig_16	0.049966	0.593340	0.862170	0.688194	3	0.037329
182	200	contig_907	contig_943	0.029196	0.029984	0.579795	0.051715	22	1.092616
200	182	contig_943	contig_907	0.029196	0.028335	0.626715	0.045212	19	0.915234
182	555	contig_907	contig_1354	0.044303	0.036269	0.639093	0.056750	27	2.561979
555	182	contig_1354	contig_907	0.044303	0.064888	0.658465	0.098545	15	0.390323
183	185	contig_139	contig_952	0.297765	0.297636	0.743764	0.400176	60	1.004611
185	183	contig_952	contig_139	0.297765	0.297894	0.754844	0.394644	69	0.995410
183	191	contig_139	contig_416	0.431473	0.419682	0.802648	0.522872	45	1.043336
191	183	contig_416	contig_139	0.431473	0.443775	0.794755	0.558380	57	0.958464
183	308	contig_139	contig_504	0.041920	0.032701	0.673759	0.048535	17	1.628730
308	183	contig_504	contig_139	0.041920	0.056936	0.636047	0.089516	23	0.613975
184	701	contig_555	contig_793	0.115162	0.076908	0.700664	0.109765	22	3.849889
701	184	contig_793	contig_555	0.115162	0.262435	0.726307	0.361328	14	0.259748
184	731	contig_555	contig_792	0.129192	0.078557	0.703157	0.111720	19	4.221233
731	184	contig_792	contig_555	0.129192	0.342936	0.713228	0.480822	23	0.236898
184	905	contig_555	contig_427	0.010014	0.006288	0.742081	0.008473	4	7.964275
905	184	contig_427	contig_555	0.010014	0.039695	0.764706	0.051908	3	0.125561
185	191	contig_952	contig_416	0.213601	0.209867	0.735227	0.285445	60	1.038547
191	185	contig_416	contig_952	0.213601	0.217478	0.757681	0.287031	64	0.962883
186	718	contig_412	contig_786	0.013905	0.007981	0.581461	0.013727	7	3.990000
718	186	contig_786	contig_412	0.013905	0.037538	0.605459	0.062000	8	0.250627
187	236	contig_515	contig_574	0.052831	0.055463	0.670118	0.082765	33	1.244909
236	187	contig_574	contig_515	0.052831	0.049554	0.649714	0.076270	26	0.803272
188	238	contig_78	contig_81	0.410779	0.376048	0.821170	0.457942	53	1.256332
238	188	contig_81	contig_78	0.410779	0.454412	0.832884	0.545588	41	0.795968
189	815	contig_24	contig_404	0.044598	0.039573	0.631281	0.062687	27	5.461505
815	189	contig_404	contig_24	0.044598	0.072043	0.647969	0.111183	10	0.183100
190	207	contig_582	contig_1095	0.046003	0.049303	0.651832	0.075638	31	1.089387
207	190	contig_1095	contig_582	0.046003	0.042407	0.640391	0.066221	27	0.917947
190	763	contig_582	contig_874	0.013132	0.008554	0.606742	0.014098	6	4.644473
763	190	contig_874	contig_582	0.013132	0.034394	0.682482	0.050395	5	0.215310
190	1109	contig_582	contig_872	0.007004	0.002376	0.800000	0.002970	1	19.350192
1109	190	contig_872	contig_582	0.007004	0.096552	0.639594	0.150958	3	0.051679
192	1087	contig_551	contig_167	0.043553	0.024906	0.836242	0.029783	6	15.440741
1087	192	contig_167	contig_551	0.043553	0.331481	0.886139	0.374074	3	0.064764
193	360	contig_426	contig_1079	0.098898	0.081887	0.681833	0.120098	33	1.655668
360	193	contig_1079	contig_426	0.098898	0.127062	0.671353	0.189263	26	0.603986
193	496	contig_426	contig_758	0.128528	0.106276	0.666415	0.159474	31	2.105584
496	193	contig_758	contig_426	0.128528	0.175381	0.699629	0.250677	27	0.474928
196	584	contig_298	contig_250	0.215054	0.161936	0.701342	0.230895	39	2.584528
584	196	contig_250	contig_298	0.215054	0.352340	0.739929	0.476180	29	0.386918
196	598	contig_298	contig_1315	0.050668	0.037436	0.650602	0.057540	18	2.727697
598	196	contig_1315	contig_298	0.050668	0.086763	0.690877	0.125584	15	0.366610
196	663	contig_298	contig_1103	0.020209	0.011255	0.605263	0.018596	6	3.272218
663	196	contig_1103	contig_298	0.020209	0.049506	0.646341	0.076595	8	0.305603
196	818	contig_298	contig_299	0.078269	0.051097	0.827063	0.061781	9	5.291757
818	196	contig_299	contig_298	0.078269	0.222054	0.917930	0.241908	6	0.188973
196	953	contig_298	contig_1452	0.033952	0.020390	0.757576	0.026915	8	8.634507
953	196	contig_1452	contig_298	0.033952	0.151056	0.801869	0.188380	7	0.115814
196	1011	contig_298	contig_730	0.019015	0.010154	0.805825	0.012601	4	9.984528
1011	196	contig_730	contig_298	0.019015	0.107492	0.851613	0.126221	5	0.100155
198	201	contig_36	contig_1307	0.222411	0.251419	0.732910	0.343043	63	1.014991
201	198	contig_1307	contig_36	0.222411	0.192968	0.708634	0.272310	57	0.985230
198	230	contig_36	contig_111	0.080718	0.077594	0.691602	0.112195	32	1.153364
230	198	contig_111	contig_36	0.080718	0.084322	0.687960	0.122568	25	0.867029
198	474	contig_36	contig_38	0.352861	0.272320	0.836155	0.325681	38	1.961110
474	198	contig_38	contig_36	0.352861	0.510812	0.843683	0.605454	31	0.509915
198	499	contig_36	contig_32	0.329004	0.250638	0.892078	0.280959	27	2.072653
499	198	contig_32	contig_36	0.329004	0.491430	0.916216	0.536369	14	0.482473
198	593	contig_36	contig_41	0.182269	0.136921	0.779756	0.175595	31	2.653204
593	198	contig_41	contig_36	0.182269	0.302587	0.853448	0.354546	15	0.376903
198	630	contig_36	contig_39	0.261080	0.185469	0.852174	0.217642	27	2.977582
630	198	contig_39	contig_36	0.261080	0.486218	0.902866	0.538528	14	0.335843
198	682	contig_36	contig_37	0.134913	0.099811	0.747151	0.133588	26	3.402296
682	198	contig_37	contig_36	0.134913	0.254339	0.822172	0.309351	14	0.293919
198	684	contig_36	contig_49	0.220062	0.156052	0.831251	0.187731	27	3.415203
684	198	contig_49	contig_36	0.220062	0.438668	0.903095	0.485738	9	0.292808
198	722	contig_36	contig_1061	0.070858	0.051016	0.698592	0.073027	16	3.804351
722	198	contig_1061	contig_36	0.070858	0.146345	0.747402	0.195805	12	0.262857
198	736	contig_36	contig_233	0.239853	0.198716	0.888194	0.223731	14	4.003624
736	198	contig_233	contig_36	0.239853	0.404546	0.909293	0.444902	10	0.249774
198	772	contig_36	contig_237	0.262671	0.215461	0.877513	0.245536	21	4.561937
772	198	contig_237	contig_36	0.262671	0.478041	0.929901	0.514077	11	0.219205
198	778	contig_36	contig_236	0.252489	0.205999	0.891242	0.231136	21	4.649197
778	198	contig_236	contig_36	0.252489	0.468630	0.918635	0.510138	14	0.215091
198	784	contig_36	contig_235	0.249737	0.202049	0.844831	0.239159	18	4.716864
784	198	contig_235	contig_36	0.249737	0.474675	0.900258	0.527266	9	0.212005
198	789	contig_36	contig_234	0.235806	0.191187	0.863915	0.221303	19	4.774308
789	198	contig_234	contig_36	0.235806	0.448831	0.878846	0.510705	9	0.209454
198	899	contig_36	contig_47	0.088981	0.060355	0.771699	0.078211	17	7.325497
899	198	contig_47	contig_36	0.088981	0.298674	0.867776	0.344183	3	0.136510
199	221	contig_974	contig_572	0.142993	0.148482	0.748702	0.198320	58	1.110862
221	199	contig_572	contig_974	0.142993	0.136896	0.763265	0.179356	47	0.900202
201	736	contig_1307	contig_233	0.161803	0.111663	0.706846	0.157974	26	3.944490
736	201	contig_233	contig_1307	0.161803	0.359578	0.760362	0.472904	24	0.253518
201	772	contig_1307	contig_237	0.170282	0.114628	0.715216	0.160271	29	4.494557
772	201	contig_237	contig_1307	0.170282	0.420420	0.749164	0.561186	24	0.222491
201	778	contig_1307	contig_236	0.152459	0.102894	0.706827	0.145571	24	4.580528
778	201	contig_236	contig_1307	0.152459	0.379495	0.749811	0.506121	18	0.218315
201	784	contig_1307	contig_235	0.170378	0.115714	0.684198	0.169123	24	4.647196
784	201	contig_235	contig_1307	0.170378	0.424413	0.740102	0.573452	19	0.215184
201	789	contig_1307	contig_234	0.157897	0.105733	0.714245	0.148035	25	4.703791
789	201	contig_234	contig_1307	0.157897	0.403261	0.743841	0.542133	20	0.212594
201	975	contig_1307	contig_575	0.039036	0.025014	0.750627	0.033324	8	8.885714
975	201	contig_575	contig_1307	0.039036	0.163636	0.772329	0.211874	6	0.112540
206	209	contig_1336	contig_1134	0.056321	0.065250	0.633070	0.103069	38	1.009228
209	206	contig_1134	contig_1336	0.056321	0.047310	0.637850	0.074170	28	0.990856
206	747	contig_1336	contig_1395	0.132085	0.093840	0.789740	0.118824	24	4.080399
747	206	contig_1395	contig_1336	0.132085	0.288142	0.877333	0.328429	8	0.245074
206	822	contig_1336	contig_830	0.025790	0.018631	0.686709	0.027130	11	5.081806
822	206	contig_830	contig_1336	0.025790	0.062173	0.766129	0.081152	5	0.196780
206	984	contig_1336	contig_1338	0.169294	0.108264	0.795835	0.136038	21	8.797205
984	206	contig_1338	contig_1336	0.169294	0.706193	0.917566	0.769637	6	0.113672
207	404	contig_1095	contig_286	0.089383	0.083477	0.662218	0.126057	34	1.622340
404	207	contig_286	contig_1095	0.089383	0.098964	0.728866	0.135778	19	0.616393
207	763	contig_1095	contig_874	0.019289	0.009750	0.771331	0.012640	5	4.263381
763	207	contig_874	contig_1095	0.019289	0.059960	0.657258	0.091227	8	0.234556
207	1109	contig_1095	contig_872	0.004819	0.002588	0.821918	0.003149	1	17.762452
1109	207	contig_872	contig_1095	0.004819	0.044444	0.865672	0.051341	1	0.056299
208	295	contig_669	contig_549	0.108169	0.094889	0.711327	0.133397	32	1.397948
295	208	contig_549	contig_669	0.108169	0.126735	0.715015	0.177248	31	0.715334
208	301	contig_669	contig_296	0.158253	0.140304	0.714600	0.196339	29	1.417973
301	208	contig_296	contig_669	0.158253	0.183705	0.758211	0.242287	28	0.705232
208	309	contig_669	contig_1151	0.090853	0.067303	0.674892	0.099724	22	1.443960
309	208	contig_1151	contig_669	0.090853	0.124860	0.668112	0.186884	29	0.692540
208	311	contig_669	contig_1366	0.227209	0.192713	0.761255	0.253151	28	1.447117
311	208	contig_1366	contig_669	0.227209	0.277129	0.756222	0.366465	37	0.691029
208	322	contig_669	contig_1457	0.058464	0.050423	0.685849	0.073519	20	1.466076
322	208	contig_1457	contig_669	0.058464	0.070253	0.696361	0.100886	18	0.682093
208	325	contig_669	contig_1358	0.053021	0.051027	0.649808	0.078527	28	1.471197
325	208	contig_1358	contig_669	0.053021	0.055954	0.668437	0.083709	22	0.679719
208	334	contig_669	contig_1459	0.268098	0.227206	0.774084	0.293516	35	1.495803
334	208	contig_1459	contig_669	0.268098	0.329265	0.792878	0.415278	37	0.668537
208	352	contig_669	contig_501	0.120512	0.113150	0.693570	0.163141	35	1.519250
352	208	contig_501	contig_669	0.120512	0.131698	0.729386	0.180560	31	0.658220
208	492	contig_669	contig_1344	0.049163	0.040969	0.642954	0.063720	18	1.936142
492	208	contig_1344	contig_669	0.049163	0.065028	0.661565	0.098295	16	0.516491
208	504	contig_669	contig_671	0.186413	0.142808	0.763972	0.186928	26	2.001037
504	208	contig_671	contig_669	0.186413	0.273670	0.766513	0.357032	20	0.499741
208	528	contig_669	contig_670	0.177214	0.140218	0.739190	0.189691	29	2.118142
528	208	contig_670	contig_669	0.177214	0.255578	0.770822	0.331565	23	0.472112
208	701	contig_669	contig_793	0.025118	0.017009	0.596970	0.028492	10	3.419041
701	208	contig_793	contig_669	0.025118	0.052841	0.688462	0.076753	9	0.292480
208	847	contig_669	contig_666	0.032339	0.019125	0.917184	0.020851	3	5.553584
847	208	contig_666	contig_669	0.032339	0.105730	0.883768	0.119636	3	0.180064
209	666	contig_1134	contig_700	0.019509	0.011654	0.672500	0.017330	6	3.134012
666	209	contig_700	contig_1134	0.019509	0.044128	0.657895	0.067074	7	0.319080
212	230	contig_705	contig_111	0.107620	0.091792	0.753247	0.121862	26	1.079387
230	212	contig_111	contig_705	0.107620	0.124703	0.736341	0.169356	43	0.926452
212	474	contig_705	contig_38	0.044250	0.039302	0.634493	0.061942	24	1.835324
474	212	contig_38	contig_705	0.044250	0.053332	0.610342	0.087381	18	0.544863
212	503	contig_705	contig_704	0.097352	0.074823	0.674861	0.110872	31	1.958753
503	212	contig_704	contig_705	0.097352	0.141479	0.700043	0.202101	28	0.510529
212	1035	contig_705	contig_242	0.020174	0.012485	0.635347	0.019651	9	9.741756
1035	212	contig_242	contig_705	0.020174	0.095075	0.584211	0.162741	7	0.102651
212	1070	contig_705	contig_450	0.021729	0.013013	0.586139	0.022201	8	11.564311
1070	212	contig_450	contig_705	0.021729	0.122522	0.528509	0.231825	7	0.086473
212	1094	contig_705	contig_452	0.011524	0.007166	0.629344	0.011386	5	15.537568
1094	212	contig_452	contig_705	0.011524	0.079235	0.597938	0.132514	3	0.064360
212	1135	contig_705	contig_33	0.010154	0.006199	0.661972	0.009364	4	32.918958
1135	212	contig_33	contig_705	0.010154	0.140376	0.713235	0.196816	2	0.030378
213	309	contig_1385	contig_1151	0.162174	0.142266	0.764483	0.186095	32	1.416594
309	213	contig_1151	contig_1385	0.162174	0.190375	0.767722	0.247974	33	0.705919
213	322	contig_1385	contig_1457	0.133576	0.117096	0.701001	0.167041	36	1.438291
322	213	contig_1457	contig_1385	0.133576	0.157278	0.716138	0.219620	37	0.695270
213	327	contig_1385	contig_926	0.148071	0.130077	0.700640	0.185655	37	1.448467
327	213	contig_926	contig_1385	0.148071	0.174135	0.699616	0.248901	40	0.690385
213	352	contig_1385	contig_501	0.056726	0.048581	0.644483	0.075380	22	1.490457
352	213	contig_501	contig_1385	0.056726	0.068866	0.697211	0.098774	24	0.670935
213	356	contig_1385	contig_946	0.230850	0.198064	0.746930	0.265171	39	1.495066
356	213	contig_946	contig_1385	0.230850	0.279868	0.775005	0.361118	40	0.668867
213	531	contig_1385	contig_375	0.121152	0.098834	0.682882	0.144730	31	2.079711
531	213	contig_375	contig_1385	0.121152	0.167567	0.719450	0.232909	24	0.480836
213	713	contig_1385	contig_503	0.046301	0.034015	0.652872	0.052101	14	3.452074
713	213	contig_503	contig_1385	0.046301	0.088713	0.706167	0.125627	11	0.289681
213	1084	contig_1385	contig_526	0.020599	0.011573	0.662469	0.017470	4	13.814590
1084	213	contig_526	contig_1385	0.020599	0.145289	0.667598	0.217629	2	0.072387
214	1130	contig_900	contig_904	0.055889	0.033391	0.748272	0.044624	5	24.279144
1130	214	contig_904	contig_900	0.055889	0.602139	0.801994	0.750802	4	0.041188
215	430	contig_658	contig_659	0.316554	0.273299	0.835750	0.327011	42	1.660412
430	215	contig_659	contig_658	0.316554	0.388374	0.881135	0.440765	23	0.602260
217	244	contig_1245	contig_1246	0.122976	0.120214	0.667169	0.180185	68	1.106747
244	217	contig_1246	contig_1245	0.122976	0.126033	0.703383	0.179181	63	0.903548
218	319	contig_611	contig_1293	0.051933	0.043153	0.658368	0.065546	22	1.391598
319	218	contig_1293	contig_611	0.051933	0.064152	0.621638	0.103198	24	0.718598
221	1027	contig_572	contig_1085	0.061331	0.046349	0.662958	0.069912	19	9.272804
1027	221	contig_1085	contig_572	0.061331	0.200255	0.756410	0.264743	5	0.107842
223	251	contig_673	contig_94	0.156296	0.152352	0.792435	0.192258	28	1.121689
251	223	contig_94	contig_673	0.156296	0.160721	0.794133	0.202385	28	0.891512
223	312	contig_673	contig_96	0.230900	0.200773	0.804055	0.249701	24	1.358215
312	223	contig_96	contig_673	0.230900	0.271818	0.812103	0.334709	29	0.736261
223	638	contig_673	contig_615	0.019886	0.015419	0.647969	0.023796	5	2.700895
638	223	contig_615	contig_673	0.019886	0.031949	0.700272	0.045624	4	0.370248
223	808	contig_673	contig_616	0.030447	0.022784	0.664430	0.034291	11	4.577750
808	223	contig_616	contig_673	0.030447	0.065529	0.723256	0.090603	6	0.218448
223	830	contig_673	contig_625	0.100115	0.071067	0.770844	0.092194	17	4.910940
830	223	contig_625	contig_673	0.100115	0.242767	0.834499	0.290913	14	0.203627
223	1052	contig_673	contig_626	0.135106	0.093298	0.855274	0.109086	25	9.729512
