contig_id,checkv_total_genes,checkv_viral_genes,checkv_quality,completeness,contamination,prediction,phage_score,length,coverage,is_circular,phanotate_total_genes,CRISPRs,"DNA, RNA and nucleotide metabolism",connector,head and packaging,integration and excision,lysis,"moron, auxiliary metabolic gene and host takeover",other,tRNAs,tail,transcription regulation,genomad_total_genes,genomad_viral_genes,rafah_predicted_host,rafah_prediction_score,vcontact_taxonomy,genomad_agreement,genomad_taxid,genomad_taxonomy
contig_727,53,0,Medium-quality,85.14,0.0,phage,2.928,28532,4,N,121.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2292,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_728,16,0,Medium-quality,56.5,0.0,phage,1.939,10737,3,N,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,7.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.250533333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_734,70,0,High-quality,93.02,0.0,phage,4.715,36814,14,Y,78.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,70.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus_D,0.137166666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_5_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_5_of_novel_order_44_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_74,43,0,Medium-quality,60.28,0.0,phage,4.836,31866,4,N,82.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,43.0,16.0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__V1-33;g__CAJBME01,0.123,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_75,27,0,High-quality,100.0,0.0,phage,1.942,16120,4,N,67.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,27.0,14.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.22765,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_751,41,0,High-quality,100.0,0.0,phage,1.012,36103,6,N,140.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,41.0,25.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0.114,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;novel_family_0_of_novel_order_62_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_62_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_62_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_758,23,0,Medium-quality,82.33,0.0,phage,2.738,11820,22,N,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.21,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_76,66,0,Medium-quality,58.8,0.0,phage,0.843,42392,3,N,196.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,66.0,19.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.148016666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_88_of_Caudoviricetes;novel_family_10_of_novel_order_88_of_Caudoviricetes;novel_subfamily_0_of_novel_family_10_of_novel_order_88_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_10_of_novel_order_88_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_775,60,0,High-quality,100.0,0.0,phage,4.625,37594,9,N,79.0,0.0,5.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,60.0,35.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter,0.384,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_53_of_Caudoviricetes;novel_family_1_of_novel_order_53_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_53_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_53_of_Caudoviricetes,0.9902,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_78,43,0,Medium-quality,74.6,0.0,phage,1.921,25643,4,N,97.0,0.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,43.0,17.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.14485,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_791,17,0,High-quality,93.53,0.0,phage,2.92,14739,3,N,58.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,6.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.198066666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_799,41,0,Medium-quality,89.4,0.0,phage,1.184,34524,4,N,126.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,41.0,13.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.147233333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_811,66,0,Medium-quality,87.98,0.0,phage,3.873,34326,5,N,108.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,22.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.112883333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_53_of_Caudoviricetes;novel_family_4_of_novel_order_53_of_Caudoviricetes;novel_subfamily_0_of_novel_family_4_of_novel_order_53_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_4_of_novel_order_53_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_815,108,0,High-quality,100.0,0.0,phage,3.838,56870,6,Y,163.0,0.0,8.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,108.0,47.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Kingella_A,0.246,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_139_of_Caudoviricetes;novel_family_1_of_novel_order_139_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_139_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_139_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_820,20,0,High-quality,93.1,0.0,phage,1.734,13230,12,N,38.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,8.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.233866666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_825,115,0,High-quality,100.0,0.0,phage,3.74,67695,3,N,235.0,0.0,9.0,2.0,18.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,115.0,34.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.189,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_22_of_Caudoviricetes;novel_family_1_of_novel_order_22_of_Caudoviricetes;Krylovirinae;novel_genus_0_of_Krylovirinae,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_848,13,0,Medium-quality,56.27,0.0,phage,2.768,8032,4,N,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.234283333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_92_of_Caudoviricetes;novel_family_0_of_novel_order_92_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_92_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_92_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_850,15,0,Medium-quality,60.53,0.0,phage,4.141,8647,5,N,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,6.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.128766666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_93_of_Caudoviricetes;novel_family_0_of_novel_order_93_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_133_of_Caudoviricetes||novel_family_0_of_novel_order_93_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_133_of_Caudoviricetes||novel_family_0_of_novel_order_93_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_851,13,0,Medium-quality,52.05,0.0,phage,3.512,7555,3,N,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.225616666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_94_of_Caudoviricetes;novel_family_0_of_novel_order_94_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_94_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_94_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_856,70,1,High-quality,100.0,0.0,phage,2.961,35606,7,Y,134.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,70.0,30.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium,0.333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_858,40,0,Medium-quality,70.94,0.0,phage,3.957,22519,4,N,56.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,40.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.139166666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_26_of_Caudoviricetes;novel_family_6_of_novel_order_26_of_Caudoviricetes;novel_subfamily_1_of_novel_family_6_of_novel_order_26_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_1_of_novel_family_6_of_novel_order_26_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_871,60,0,High-quality,100.0,0.0,phage,4.254,39689,9,Y,109.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,60.0,21.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium,0.165,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_95_of_Caudoviricetes;novel_family_0_of_novel_order_95_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_95_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_95_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_891,72,0,High-quality,99.09,0.0,phage,7.457,41869,10,N,86.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,6.0,0.0,72.0,53.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Vibrionaceae;g__Vibrio,0.104,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_62_of_Caudoviricetes;Zobellviridae;Cobavirinae;novel_genus_1_of_Cobavirinae,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_900,42,0,Medium-quality,56.76,0.0,phage,3.805,22701,6,N,49.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,42.0,19.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Variovorax,0.153,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_92,103,0,High-quality,100.0,0.0,phage,2.613,54599,4,N,164.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,103.0,19.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.128083333333333,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_921,57,0,High-quality,100.0,0.0,phage,3.965,33084,39,Y,98.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,57.0,35.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.638,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_25_of_Caudoviricetes;novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_subfamily_0_of_novel_family_8_of_novel_order_25_of_Caudoviricetes||novel_family_1_of_novel_order_25_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_8_of_novel_order_25_of_Caudoviricetes||novel_family_1_of_novel_order_25_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_926,28,0,High-quality,100.0,0.0,phage,0.389,15689,7,N,65.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,28.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.185966666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_subfamily_0_of_novel_family_1_of_novel_order_102_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_928,14,0,Medium-quality,65.28,0.0,phage,5.008,9611,3,N,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.2309,No Realm;nan;nan;nan;nan;nan;nan,0.9541,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_929,67,0,High-quality,92.74,0.0,phage,3.238,37442,16,N,117.0,0.0,9.0,3.0,7.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,67.0,20.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.132,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_135_of_Caudoviricetes;novel_family_0_of_novel_order_135_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_135_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_135_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_939,68,0,Medium-quality,88.32,0.0,phage,2.76,34501,5,N,115.0,0.0,10.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,68.0,33.0,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Parasynechococcus,0.221,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_26_of_Caudoviricetes;novel_family_6_of_novel_order_26_of_Caudoviricetes;novel_subfamily_0_of_novel_family_6_of_novel_order_26_of_Caudoviricetes;novel_genus_2_of_novel_subfamily_0_of_novel_family_6_of_novel_order_26_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_94,34,0,Medium-quality,53.56,0.0,phage,2.742,19369,3,N,63.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.152716666666667,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_44_of_Caudoviricetes;novel_family_0_of_novel_order_44_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_44_of_Caudoviricetes;novel_genus_1_of_novel_subfamily_0_of_novel_family_0_of_novel_order_44_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_959,25,0,High-quality,97.25,0.0,phage,4.238,14108,3,N,45.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,20.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.173983333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_102_of_Caudoviricetes;novel_family_2_of_novel_order_102_of_Caudoviricetes;novel_subfamily_0_of_novel_family_2_of_novel_order_102_of_Caudoviricetes;novel_genus_2_of_novel_subfamily_0_of_novel_family_2_of_novel_order_102_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_977,25,0,High-quality,99.74,0.0,phage,3.736,14816,6,N,39.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,17.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.148,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_113_of_Caudoviricetes;novel_family_0_of_novel_order_113_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_113_of_Caudoviricetes;novel_genus_2_of_novel_subfamily_0_of_novel_family_0_of_novel_order_113_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_982,32,0,High-quality,100.0,0.0,phage,4.145,18345,6,N,67.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,11.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.167033333333333,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_96_of_Caudoviricetes;novel_family_0_of_novel_order_96_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_96_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_96_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_983,28,0,Medium-quality,79.18,0.0,phage,1.844,16274,3,Y,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,,,No Realm;nan;nan;nan;nan;nan;nan,0.8552,6883.0,Viruses;Varidnaviria;Bamfordvirae
contig_986,22,0,High-quality,97.38,0.0,phage,3.375,14233,7,N,59.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,6.0,d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium,0.151,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_99,62,1,High-quality,93.31,0.0,phage,3.471,35015,4,Y,135.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,62.0,29.0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium,0.179,Duplodnaviria;Uroviricota;Caudoviricetes;novel_order_97_of_Caudoviricetes;novel_family_0_of_novel_order_97_of_Caudoviricetes;novel_subfamily_0_of_novel_family_0_of_novel_order_97_of_Caudoviricetes;novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_novel_order_97_of_Caudoviricetes,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
contig_998,22,0,Medium-quality,79.07,0.0,phage,4.043,11404,16,N,39.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,0.220616666666667,No Realm;nan;nan;nan;nan;nan;nan,1.0,2561.0,Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
